Date;Pays;Filière;Valeur (Mt)
2023-03;"Allemagne";"Eolien en mer";
2023-04;"Allemagne";"Eolien en mer";
2023-05;"Allemagne";"Eolien en mer";
2023-06;"Allemagne";"Eolien en mer";
2023-07;"Allemagne";"Eolien en mer";
2023-08;"Allemagne";"Eolien en mer";
2023-09;"Allemagne";"Eolien en mer";
2023-10;"Allemagne";"Eolien en mer";
2023-11;"Allemagne";"Eolien en mer";
2023-12;"Allemagne";"Eolien en mer";
2024-01;"Allemagne";"Eolien en mer";
2024-02;"Allemagne";"Eolien en mer";
2024-03;"Allemagne";"Eolien en mer";
2024-04;"Allemagne";"Eolien en mer";
2024-05;"Allemagne";"Eolien en mer";
2024-06;"Allemagne";"Eolien en mer";
2024-07;"Allemagne";"Eolien en mer";
2024-08;"Allemagne";"Eolien en mer";
2024-09;"Allemagne";"Eolien en mer";
2024-10;"Allemagne";"Eolien en mer";
2024-11;"Allemagne";"Eolien en mer";
2024-12;"Allemagne";"Eolien en mer";
2025-01;"Allemagne";"Eolien en mer";
2025-02;"Allemagne";"Eolien en mer";
2025-03;"Allemagne";"Eolien en mer";
2016-01;"Allemagne";"Solaire";
2016-02;"Allemagne";"Solaire";
2016-03;"Allemagne";"Solaire";
2016-04;"Allemagne";"Solaire";
2016-05;"Allemagne";"Solaire";
2016-06;"Allemagne";"Solaire";
2016-07;"Allemagne";"Solaire";
2016-08;"Allemagne";"Solaire";
2016-09;"Allemagne";"Solaire";
2016-10;"Allemagne";"Solaire";
2016-11;"Allemagne";"Solaire";
2016-12;"Allemagne";"Solaire";
2017-01;"Allemagne";"Solaire";
2017-02;"Allemagne";"Solaire";
2017-03;"Allemagne";"Solaire";
2017-04;"Allemagne";"Solaire";
2017-05;"Allemagne";"Solaire";
2017-06;"Allemagne";"Solaire";
2017-07;"Allemagne";"Solaire";
2017-08;"Allemagne";"Solaire";
2017-09;"Allemagne";"Solaire";
2017-10;"Allemagne";"Solaire";
2017-11;"Allemagne";"Solaire";
2017-12;"Allemagne";"Solaire";
2018-01;"Allemagne";"Solaire";
2018-02;"Allemagne";"Solaire";
2018-03;"Allemagne";"Solaire";
2018-04;"Allemagne";"Solaire";
2018-05;"Allemagne";"Solaire";
2018-06;"Allemagne";"Solaire";
2018-07;"Allemagne";"Solaire";
2018-08;"Allemagne";"Solaire";
2018-09;"Allemagne";"Solaire";
2018-10;"Allemagne";"Solaire";
2018-11;"Allemagne";"Solaire";
2018-12;"Allemagne";"Solaire";
2019-01;"Allemagne";"Solaire";
2019-02;"Allemagne";"Solaire";
2019-03;"Allemagne";"Solaire";
2019-04;"Allemagne";"Solaire";
2019-05;"Allemagne";"Solaire";
2019-06;"Allemagne";"Solaire";
2019-07;"Allemagne";"Solaire";
2019-08;"Allemagne";"Solaire";
2019-09;"Allemagne";"Solaire";
2019-10;"Allemagne";"Solaire";
2019-11;"Allemagne";"Solaire";
2019-12;"Allemagne";"Solaire";
2020-01;"Allemagne";"Solaire";
2020-02;"Allemagne";"Solaire";
2020-03;"Allemagne";"Solaire";
2020-04;"Allemagne";"Solaire";
2020-05;"Allemagne";"Solaire";
2020-06;"Allemagne";"Solaire";
2020-07;"Allemagne";"Solaire";
2020-08;"Allemagne";"Solaire";
2020-09;"Allemagne";"Solaire";
2020-10;"Allemagne";"Solaire";
2020-11;"Allemagne";"Solaire";
2020-12;"Allemagne";"Solaire";
2021-01;"Allemagne";"Solaire";
2021-02;"Allemagne";"Solaire";
2021-03;"Allemagne";"Solaire";
2021-04;"Allemagne";"Solaire";
2021-05;"Allemagne";"Solaire";
2021-06;"Allemagne";"Solaire";
2021-07;"Allemagne";"Solaire";
2021-08;"Allemagne";"Solaire";
2021-09;"Allemagne";"Solaire";
2021-10;"Allemagne";"Solaire";
2021-11;"Allemagne";"Solaire";
2021-12;"Allemagne";"Solaire";
2022-01;"Allemagne";"Solaire";
2022-02;"Allemagne";"Solaire";
2022-03;"Allemagne";"Solaire";
2022-04;"Allemagne";"Solaire";
2022-05;"Allemagne";"Solaire";
2022-06;"Allemagne";"Solaire";
2022-07;"Allemagne";"Solaire";
2022-08;"Allemagne";"Solaire";
2022-09;"Allemagne";"Solaire";
2022-10;"Allemagne";"Solaire";
2022-11;"Allemagne";"Solaire";
2022-12;"Allemagne";"Solaire";
2023-01;"Allemagne";"Solaire";
2023-02;"Allemagne";"Solaire";
2023-03;"Allemagne";"Solaire";
2023-04;"Allemagne";"Solaire";
2023-05;"Allemagne";"Solaire";
2023-06;"Allemagne";"Solaire";
2023-07;"Allemagne";"Solaire";
2023-08;"Allemagne";"Solaire";
2023-09;"Allemagne";"Solaire";
2023-10;"Allemagne";"Solaire";
2023-11;"Allemagne";"Solaire";
2023-12;"Allemagne";"Solaire";
