DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Sweden,2015,127801.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Sweden,2016,130614.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Sweden,2017,130459.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Sweden,2018,130571.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Sweden,2019,127356.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Sweden,2020,125728.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Sweden,2021,130574.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Sweden,2022,125255.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Sweden,2023,123293.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovenia,2014,12559.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovenia,2015,12895.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovenia,2016,13120.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovenia,2017,13622.626,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovenia,2018,13807.675,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovenia,2019,13775.681,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovenia,2020,13046.905,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovenia,2021,13550.049,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovenia,2022,13126.512,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovenia,2023,12452.916,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovakia,2014,25083.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovakia,2015,25359.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovakia,2016,25966.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovakia,2017,27016.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovakia,2018,26872.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovakia,2019,26016.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovakia,2020,24695.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovakia,2021,26457.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovakia,2022,23969.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Slovakia,2023,22132.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Türkiye,2014,207375.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Türkiye,2015,217313.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Türkiye,2016,231204.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Türkiye,2017,249022.646,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Türkiye,2018,258232.177,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Türkiye,2019,257273.129,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Türkiye,2020,262702.129,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Türkiye,2021,286691.465,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Türkiye,2022,286576.318,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Türkiye,2023,289371.739,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ukraine,2014,133857.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ukraine,2015,124450.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ukraine,2016,123624.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ukraine,2017,121368.600,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ukraine,2018,122451.400,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ukraine,2019,120219.402,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ukraine,2020,116930.400,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,United Kingdom,2014,310807.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,United Kingdom,2015,311011.384,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,United Kingdom,2016,311296.888,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,United Kingdom,2017,306792.881,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,United Kingdom,2018,307374.597,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,United Kingdom,2019,302004.710,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Kosovo*,2014,4674.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Kosovo*,2015,4622.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Kosovo*,2016,3871.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Kosovo*,2017,4338.483,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Kosovo*,2018,4398.122,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Kosovo*,2019,4713.559,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Kosovo*,2020,4893.888,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Kosovo*,2021,5802.031,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Kosovo*,2023,5470.101,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Albania,2014,3250.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Albania,2015,2355.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Albania,2016,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Albania,2017,2914.628,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Albania,2018,850.480,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Albania,2019,3176.515,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Albania,2020,3238.631,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Albania,2021,2252.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Albania,2022,3043.533,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Albania,2023,1921.743,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Austria,2014,26711.723,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Austria,2015,29389.163,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Austria,2016,26366.160,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Austria,2017,29362.427,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Austria,2018,28076.136,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Austria,2019,26046.847,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Austria,2020,24522.492,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Austria,2021,26436.192,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Austria,2022,28595.170,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Austria,2023,21550.341,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bosnia and Herzegovina,2014,3162.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bosnia and Herzegovina,2015,3872.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bosnia and Herzegovina,2016,3084.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bosnia and Herzegovina,2017,3346.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bosnia and Herzegovina,2018,3092.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bosnia and Herzegovina,2019,2825.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bosnia and Herzegovina,2020,3266.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bosnia and Herzegovina,2021,3259.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bosnia and Herzegovina,2022,3828.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bosnia and Herzegovina,2023,3655.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Belgium,2014,21791.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Belgium,2015,23714.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Belgium,2016,14648.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Belgium,2017,14189.400,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Belgium,2018,21635.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Belgium,2019,12734.400,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Belgium,2020,13721.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Belgium,2021,15193.600,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Belgium,2022,16349.600,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Belgium,2023,20223.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bulgaria,2014,4319.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bulgaria,2015,4251.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bulgaria,2016,4568.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bulgaria,2017,3705.423,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bulgaria,2018,2222.726,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bulgaria,2019,3044.947,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bulgaria,2020,3706.736,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bulgaria,2021,1856.976,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bulgaria,2022,1470.003,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Bulgaria,2023,4414.785,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Cyprus,2014,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Cyprus,2015,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Cyprus,2016,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Cyprus,2017,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Cyprus,2018,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Cyprus,2019,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Cyprus,2020,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Cyprus,2021,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Cyprus,2022,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Cyprus,2023,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Czechia,2014,11842.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Czechia,2015,16146.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Czechia,2016,13817.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Czechia,2017,15071.999,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Czechia,2018,11573.410,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Czechia,2019,11026.213,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Czechia,2020,13368.051,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Czechia,2021,15152.981,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Czechia,2022,16726.075,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Czechia,2023,13464.520,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Germany,2014,40435.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Germany,2015,37008.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Germany,2016,28338.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Germany,2017,27842.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Germany,2018,31727.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Germany,2019,40126.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Germany,2020,47853.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Germany,2021,51731.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Germany,2022,49331.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Germany,2023,69307.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Denmark,2014,12702.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Denmark,2015,15644.747,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Denmark,2016,14976.458,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Denmark,2017,15218.109,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Denmark,2018,15633.609,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Denmark,2019,15981.899,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Denmark,2020,18593.972,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Denmark,2021,20119.850,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Denmark,2022,18752.207,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Denmark,2023,19830.774,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Euro area – 20 countries (from 2023),2014,285573.914,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Euro area – 20 countries (from 2023),2015,303416.902,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Euro area – 20 countries (from 2023),2016,278731.130,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Euro area – 20 countries (from 2023),2017,282747.044,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Euro area – 20 countries (from 2023),2018,294591.132,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Euro area – 20 countries (from 2023),2019,287095.429,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Euro area – 20 countries (from 2023),2020,285461.324,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Euro area – 20 countries (from 2023),2021,312190.974,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Euro area – 20 countries (from 2023),2022,333333.525,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Euro area – 20 countries (from 2023),2023,316604.108,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Estonia,2014,3730.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Estonia,2015,5452.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Estonia,2016,3577.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Estonia,2017,2281.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Estonia,2018,3053.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Estonia,2019,4861.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Estonia,2020,7367.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Estonia,2021,7332.438,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Estonia,2022,7183.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Estonia,2023,7659.694,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Greece,2014,9461.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Greece,2015,11081.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Greece,2016,9833.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Greece,2017,8696.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Greece,2018,8550.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Greece,2019,11067.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Greece,2020,9831.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Greece,2021,7581.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Greece,2022,7751.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Greece,2023,8151.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Spain,2014,12310.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Spain,2015,14956.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Spain,2016,21845.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Spain,2017,23762.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Spain,2018,24018.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Spain,2019,18720.840,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Spain,2020,17928.364,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Spain,2021,17411.223,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Spain,2022,8031.520,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Spain,2023,11316.216,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,European Union - 27 countries (from 2020),2014,363686.914,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,European Union - 27 countries (from 2020),2015,387638.649,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,European Union - 27 countries (from 2020),2016,362524.588,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,European Union - 27 countries (from 2020),2017,366554.329,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,European Union - 27 countries (from 2020),2018,372348.275,,
